79.1,78.81,66.03,57.65,84.4,208.31,63.04,65.17,117.25,67.21,81.79,606.11,164.18,75.95,78.72,74.03,78.93,77.77,62.89,171.38,69.84,140.49,250.57,124.12,143.54,140.16,411.37,77.92,67.04,104.75,85.07,72.97,32.24,72.04,255.53,124.52,9.95,110.28,80.05,76.16,333.88,86.12,3,55,<=Ctrl
79.1,78.81,66.03,57.65,84.4,208.31,63.04,65.17,117.25,67.21,81.79,606.11,164.18,75.95,78.72,74.03,78.93,77.77,62.89,171.38,69.84,140.49,250.57,124.12,143.54,140.16,411.37,77.92,67.04,104.75,85.07,72.97,32.24,72.04,255.53,124.52,9.95,110.28,80.05,76.16,333.88,86.12,3,55,<=Ctrl
78.85,86.05,61.93,53.7,83.61,175.32,59.94,61.72,112.92,66.8,80.95,385.91,145.04,75.07,78.02,72.8,86.09,85.22,62.46,150.75,69.91,129.96,199.54,118.1,133.88,130.6,288.92,77.7,66.22,103.54,88.57,70.62,31.87,79.35,202.14,118.66,9.2,107.63,79.74,76.42,257.68,88.5,4,60,<=Ctrl
78.85,86.05,61.93,53.7,83.61,175.32,59.94,61.72,112.92,66.8,80.95,385.91,145.04,75.07,78.02,72.8,86.09,85.22,62.46,150.75,69.91,129.96,199.54,118.1,133.88,130.6,288.92,77.7,66.22,103.54,88.57,70.62,31.87,79.35,202.14,118.66,9.2,107.63,79.74,76.42,257.68,88.5,4,60,<=Ctrl
78.85,86.05,61.93,53.7,83.61,175.32,59.94,61.72,112.92,66.8,80.95,385.91,145.04,75.07,78.02,72.8,86.09,85.22,62.46,150.75,69.91,129.96,199.54,118.1,133.88,130.6,288.92,77.7,66.22,103.54,88.57,70.62,31.87,79.35,202.14,118.66,9.2,107.63,79.74,76.42,257.68,88.5,3,55,<=Ctrl
78.85,86.05,61.93,53.7,83.61,175.32,59.94,61.72,112.92,66.8,80.95,385.91,145.04,75.07,78.02,72.8,86.09,85.22,62.46,150.75,69.91,129.96,199.54,118.1,133.88,130.6,288.92,77.7,66.22,103.54,88.57,70.62,31.87,79.35,202.14,118.66,9.2,107.63,79.74,76.42,257.68,88.5,3,55,<=Ctrl
78.85,86.05,61.93,53.7,83.61,175.32,59.94,61.72,112.92,66.8,80.95,385.91,145.04,75.07,78.02,72.8,86.09,85.22,62.46,150.75,69.91,129.96,199.54,118.1,133.88,130.6,288.92,77.7,66.22,103.54,88.57,70.62,31.87,79.35,202.14,118.66,9.2,107.63,79.74,76.42,257.68,88.5,3,55,<=Ctrl
78.85,86.05,61.93,53.7,83.61,175.32,59.94,61.72,112.92,66.8,80.95,385.91,145.04,75.07,78.02,72.8,86.09,85.22,62.46,150.75,69.91,129.96,199.54,118.1,133.88,130.6,288.92,77.7,66.22,103.54,88.57,70.62,31.87,79.35,202.14,118.66,9.2,107.63,79.74,76.42,257.68,88.5,3,55,<=Ctrl
79.73,47.27,72.13,66.7,81.91,282.94,72.03,70.58,93.25,56.4,78.05,1000,190,171.48,79.72,76.65,85.89,87.74,66.69,209.33,69.96,162.99,492.46,125.21,129.83,127.83,59.37,79.94,68.34,126.86,86.59,77.23,34.5,83.82,55.88,106.44,11.35,99.59,72.5,142.38,564.99,82.81,4,60,<=Ctrl
79.73,47.27,72.13,66.7,81.91,282.94,72.03,70.58,93.25,56.4,78.05,1000,190,171.48,79.72,76.65,85.89,87.74,66.69,209.33,69.96,162.99,492.46,125.21,129.83,127.83,59.37,79.94,68.34,126.86,86.59,77.23,34.5,83.82,55.88,106.44,11.35,99.59,72.5,142.38,564.99,82.81,4,60,<=Ctrl
