78.28,86.23,75.23,72.62,87.15,308.95,78.99,76.91,30.54,72.65,78.52,1000.00,393.97,81.77,83.47,77.52,85.04,85.97,65.88,188.02,71.17,303.62,919.86,103.23,76.82,76.62,1000.00,77.62,72.39,82.16,85.32,78.07,39.76,78.84,946.61,79.50,13.20,77.48,73.40,80.54,837.00,94.59,20,65.00
78.28,86.23,75.23,72.62,87.15,308.95,78.99,76.91,30.54,72.65,78.52,1000.00,393.97,81.77,83.47,77.52,85.04,85.97,65.88,188.02,71.17,303.62,919.86,103.23,76.82,76.62,1000.00,77.62,72.39,82.16,85.32,78.07,39.76,78.84,946.61,79.50,13.20,77.48,73.40,80.54,837.00,94.59,20,7.00
78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000.00,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.10,102.96,76.64,76.43,1000.00,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40.00
78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000.00,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.10,102.96,76.64,76.43,1000.00,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40.00
78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000.00,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.10,102.96,76.64,76.43,1000.00,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40.00
78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000.00,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.10,102.96,76.64,76.43,1000.00,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40.00
78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000.00,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.10,102.96,76.64,76.43,1000.00,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40.00
86.36,82.58,74.58,70.78,83.87,291.31,78.14,76.32,171.55,75.89,46.70,1000.00,371.40,81.57,76.92,42.05,82.28,98.55,65.35,52.21,69.96,182.52,809.82,106.08,76.40,76.37,1000.00,79.21,64.57,87.43,111.29,79.06,43.52,77.96,805.86,84.87,12.32,81.22,81.70,44.80,724.76,102.93,20,40.00
79.76,84.60,72.55,69.74,79.21,269.70,128.62,75.40,152.27,74.40,83.12,1000.00,385.89,135.18,138.08,75.02,83.67,79.19,73.95,153.52,69.13,186.20,779.53,96.15,75.68,75.87,1000.00,76.82,70.28,80.78,88.18,77.43,38.56,83.53,666.81,87.88,11.49,85.92,83.10,78.62,684.85,87.13,7,85.00
79.76,84.60,72.55,69.74,79.21,269.70,128.62,75.40,152.27,74.40,83.12,1000.00,385.89,135.18,138.08,75.02,83.67,79.19,73.95,153.52,69.13,186.20,779.53,96.15,75.68,75.87,1000.00,76.82,70.28,80.78,88.18,77.43,38.56,83.53,666.81,87.88,11.49,85.92,83.10,78.62,684.85,87.13,20,25.00
79.76,84.60,72.55,69.74,79.21,269.70,128.62,75.40,152.27,74.40,83.12,1000.00,385.89,135.18,138.08,75.02,83.67,79.19,73.95,153.52,69.13,186.20,779.53,96.15,75.68,75.87,1000.00,76.82,70.28,80.78,88.18,77.43,38.56,83.53,666.81,87.88,11.49,85.92,83.10,78.62,684.85,87.13,18,85.00
79.87,80.38,75.67,75.61,83.39,317.79,79.90,75.85,183.31,65.70,45.50,64.65,51.87,42.66,43.70,78.80,86.03,79.35,53.70,274.00,73.18,214.76,995.44,107.68,75.16,75.55,1000.00,80.04,72.51,88.95,115.74,76.68,43.96,83.58,1000.00,81.82,11.87,84.21,83.76,72.39,1000.00,106.51,18,25.00
79.87,80.38,75.67,75.61,83.39,317.79,79.90,75.85,183.31,65.70,45.50,64.65,51.87,42.66,43.70,78.80,86.03,79.35,53.70,274.00,73.18,214.76,995.44,107.68,75.16,75.55,1000.00,80.04,72.51,88.95,115.74,76.68,43.96,83.58,1000.00,81.82,11.87,84.21,83.76,72.39,1000.00,106.51,18,50.00
81.43,81.24,73.71,70.19,80.02,281.97,77.45,76.01,154.40,69.74,77.72,1000.00,332.35,80.76,82.65,76.81,84.49,87.90,65.36,179.78,70.80,200.85,787.89,101.56,75.73,75.53,1000.00,76.75,71.50,83.81,85.99,77.45,38.71,77.86,741.66,82.20,11.92,80.21,81.02,79.61,705.04,90.69,16,60.00
81.43,81.24,73.71,70.19,80.02,281.97,77.45,76.01,154.40,69.74,77.72,1000.00,332.35,80.76,82.65,76.81,84.49,87.90,65.36,179.78,70.80,200.85,787.89,101.56,75.73,75.53,1000.00,76.75,71.50,83.81,85.99,77.45,38.71,77.86,741.66,82.20,11.92,80.21,81.02,79.61,705.04,90.69,16,30.00
82.29,84.35,72.20,68.33,79.52,248.45,76.17,75.39,157.45,75.81,46.28,1000.00,314.27,72.09,82.97,76.97,84.87,97.48,56.79,220.61,71.88,191.96,630.34,80.15,75.10,75.51,1000.00,78.07,71.80,79.82,107.43,78.27,42.05,77.34,630.49,88.10,12.24,78.41,83.06,44.58,612.14,99.45,16,50.00
82.29,84.35,72.20,68.33,79.52,248.45,76.17,75.39,157.45,75.81,46.28,1000.00,314.27,72.09,82.97,76.97,84.87,97.48,56.79,220.61,71.88,191.96,630.34,80.15,75.10,75.51,1000.00,78.07,71.80,79.82,107.43,78.27,42.05,77.34,630.49,88.10,12.24,78.41,83.06,44.58,612.14,99.45,13,60.00
82.29,84.35,72.20,68.33,79.52,248.45,76.17,75.39,157.45,75.81,46.28,1000.00,314.27,72.09,82.97,76.97,84.87,97.48,56.79,220.61,71.88,191.96,630.34,80.15,75.10,75.51,1000.00,78.07,71.80,79.82,107.43,78.27,42.05,77.34,630.49,88.10,12.24,78.41,83.06,44.58,612.14,99.45,30,30.00
81.45,81.52,73.74,70.20,80.03,282.24,77.27,75.97,154.40,116.22,77.67,1000.00,332.59,81.64,83.35,76.82,84.46,87.90,65.39,179.86,70.81,199.80,767.96,101.56,75.69,75.49,1000.00,76.66,71.55,83.81,86.00,77.38,38.80,77.83,741.21,82.20,12.02,80.22,81.03,79.65,704.95,90.68,30,50.00
81.45,81.52,73.74,70.20,80.03,282.24,77.27,75.97,154.40,116.22,77.67,1000.00,332.59,81.64,83.35,76.82,84.46,87.90,65.39,179.86,70.81,199.80,767.96,101.56,75.69,75.49,1000.00,76.66,71.55,83.81,86.00,77.38,38.80,77.83,741.21,82.20,12.02,80.22,81.03,79.65,704.95,90.68,30,60.00
81.45,81.52,73.74,70.20,80.03,282.24,77.27,75.97,154.40,116.22,77.67,1000.00,332.59,81.64,83.35,76.82,84.46,87.90,65.39,179.86,70.81,199.80,767.96,101.56,75.69,75.49,1000.00,76.66,71.55,83.81,86.00,77.38,38.80,77.83,741.21,82.20,12.02,80.22,81.03,79.65,704.95,90.68,30,30.00
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000.00,337.57,78.71,80.16,77.05,84.20,78.28,65.40,183.69,71.05,171.75,675.30,102.77,75.59,75.39,1000.00,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.40,82.40,11.77,83.47,73.04,80.08,709.56,93.32,30,50.00
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000.00,337.57,78.71,80.16,77.05,84.20,78.28,65.40,183.69,71.05,171.75,675.30,102.77,75.59,75.39,1000.00,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.40,82.40,11.77,83.47,73.04,80.08,709.56,93.32,20,60.00
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000.00,337.57,78.71,80.16,77.05,84.20,78.28,65.40,183.69,71.05,171.75,675.30,102.77,75.59,75.39,1000.00,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.40,82.40,11.77,83.47,73.04,80.08,709.56,93.32,20,30.00
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000.00,337.57,78.71,80.16,77.05,84.20,78.28,65.40,183.69,71.05,171.75,675.30,102.77,75.59,75.39,1000.00,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.40,82.40,11.77,83.47,73.04,80.08,709.56,93.32,29,25.00
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000.00,337.57,78.71,80.16,77.05,84.20,78.28,65.40,183.69,71.05,171.75,675.30,102.77,75.59,75.39,1000.00,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.40,82.40,11.77,83.47,73.04,80.08,709.56,93.32,29,25.00
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000.00,337.57,78.71,80.16,77.05,84.20,78.28,65.40,183.69,71.05,171.75,675.30,102.77,75.59,75.39,1000.00,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.40,82.40,11.77,83.47,73.04,80.08,709.56,93.32,29,25.00
79.65,84.43,71.19,67.68,86.04,249.71,124.68,74.55,152.36,74.02,82.78,1000.00,334.07,133.80,136.98,74.52,83.19,83.35,73.80,153.84,68.97,176.69,626.66,96.43,74.68,74.91,1000.00,75.63,69.78,85.26,80.88,76.68,36.15,83.12,544.02,80.26,10.53,81.93,83.06,78.33,583.84,88.10,14,25.00
79.65,84.43,71.19,67.68,86.04,249.71,124.68,74.55,152.36,74.02,82.78,1000.00,334.07,133.80,136.98,74.52,83.19,83.35,73.80,153.84,68.97,176.69,626.66,96.43,74.68,74.91,1000.00,75.63,69.78,85.26,80.88,76.68,36.15,83.12,544.02,80.26,10.53,81.93,83.06,78.33,583.84,88.10,14,25.00
79.65,84.43,71.19,67.68,86.04,249.71,124.68,74.55,152.36,74.02,82.78,1000.00,334.07,133.80,136.98,74.52,83.19,83.35,73.80,153.84,68.97,176.69,626.66,96.43,74.68,74.91,1000.00,75.63,69.78,85.26,80.88,76.68,36.15,83.12,544.02,80.26,10.53,81.93,83.06,78.33,583.84,88.10,14,25.00
81.45,76.71,72.46,68.12,86.38,261.39,75.23,75.15,81.72,69.54,77.13,1000.00,295.31,80.09,82.12,76.23,84.08,81.92,65.06,171.07,70.57,208.52,627.36,101.84,74.66,74.46,1000.00,75.64,71.05,87.87,88.64,76.67,38.32,77.14,603.54,85.85,10.85,76.99,80.84,79.09,601.01,92.17,14,25.00
81.45,76.71,72.46,68.12,86.38,261.39,75.23,75.15,81.72,69.54,77.13,1000.00,295.31,80.09,82.12,76.23,84.08,81.92,65.06,171.07,70.57,208.52,627.36,101.84,74.66,74.46,1000.00,75.64,71.05,87.87,88.64,76.67,38.32,77.14,603.54,85.85,10.85,76.99,80.84,79.09,601.01,92.17,14,25.00
81.64,84.28,72.80,68.17,86.42,267.85,73.76,74.99,153.20,38.05,76.72,1000.00,296.95,77.73,79.30,76.40,83.77,82.00,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000.00,75.09,71.13,78.22,79.29,76.30,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,30.00
81.64,84.28,72.80,68.17,86.42,267.85,73.76,74.99,153.20,38.05,76.72,1000.00,296.95,77.73,79.30,76.40,83.77,82.00,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000.00,75.09,71.13,78.22,79.29,76.30,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,15.00
81.64,84.28,72.80,68.17,86.42,267.85,73.76,74.99,153.20,38.05,76.72,1000.00,296.95,77.73,79.30,76.40,83.77,82.00,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000.00,75.09,71.13,78.22,79.29,76.30,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,12.00
81.64,84.28,72.80,68.17,86.42,267.85,73.76,74.99,153.20,38.05,76.72,1000.00,296.95,77.73,79.30,76.40,83.77,82.00,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000.00,75.09,71.13,78.22,79.29,76.30,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,11.00
81.64,84.28,72.80,68.17,86.42,267.85,73.76,74.99,153.20,38.05,76.72,1000.00,296.95,77.73,79.30,76.40,83.77,82.00,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000.00,75.09,71.13,78.22,79.29,76.30,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,5.00
79.00,81.98,71.75,66.20,86.22,244.90,73.71,74.60,154.32,75.25,46.37,1000.00,280.18,80.01,74.65,41.39,85.49,98.74,64.59,52.63,69.69,165.17,518.32,105.14,74.30,74.30,1000.00,77.38,62.68,84.89,108.77,77.76,41.53,76.31,514.85,81.49,10.27,81.13,81.61,44.49,521.51,102.66,12,30.00
79.00,81.98,71.75,66.20,86.22,244.90,73.71,74.60,154.32,75.25,46.37,1000.00,280.18,80.01,74.65,41.39,85.49,98.74,64.59,52.63,69.69,165.17,518.32,105.14,74.30,74.30,1000.00,77.38,62.68,84.89,108.77,77.76,41.53,76.31,514.85,81.49,10.27,81.13,81.61,44.49,521.51,102.66,12,15.00
79.56,84.22,69.62,65.22,81.29,229.16,120.63,73.78,152.47,73.63,82.47,1000.00,288.86,132.38,135.83,73.99,82.73,87.73,73.67,154.15,68.81,166.86,502.60,96.73,73.73,73.99,1000.00,74.68,69.32,78.47,84.38,76.00,36.13,82.73,443.01,84.75,9.67,78.13,83.02,78.07,497.54,89.30,19,12.00
79.56,84.22,69.62,65.22,81.29,229.16,120.63,73.78,152.47,73.63,82.47,1000.00,288.86,132.38,135.83,73.99,82.73,87.73,73.67,154.15,68.81,166.86,502.60,96.73,73.73,73.99,1000.00,74.68,69.32,78.47,84.38,76.00,36.13,82.73,443.01,84.75,9.67,78.13,83.02,78.07,497.54,89.30,19,11.00
79.56,84.22,69.62,65.22,81.29,229.16,120.63,73.78,152.47,73.63,82.47,1000.00,288.86,132.38,135.83,73.99,82.73,87.73,73.67,154.15,68.81,166.86,502.60,96.73,73.73,73.99,1000.00,74.68,69.32,78.47,84.38,76.00,36.13,82.73,443.01,84.75,9.67,78.13,83.02,78.07,497.54,89.30,19,5.00
80.93,79.01,70.49,65.46,81.81,233.58,73.50,74.41,138.36,115.51,76.72,1000.00,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.10,69.85,199.33,554.37,100.38,73.69,73.49,1000.00,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,19,30.00
80.93,79.01,70.49,65.46,81.81,233.58,73.50,74.41,138.36,115.51,76.72,1000.00,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.10,69.85,199.33,554.37,100.38,73.69,73.49,1000.00,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,19,15.00
80.93,79.01,70.49,65.46,81.81,233.58,73.50,74.41,138.36,115.51,76.72,1000.00,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.10,69.85,199.33,554.37,100.38,73.69,73.49,1000.00,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,10,12.00
80.93,79.01,70.49,65.46,81.81,233.58,73.50,74.41,138.36,115.51,76.72,1000.00,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.10,69.85,199.33,554.37,100.38,73.69,73.49,1000.00,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,10,11.00
80.93,79.01,70.49,65.46,81.81,233.58,73.50,74.41,138.36,115.51,76.72,1000.00,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.10,69.85,199.33,554.37,100.38,73.69,73.49,1000.00,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,10,5.00
80.93,79.01,70.49,65.46,81.81,233.58,73.50,74.41,138.36,115.51,76.72,1000.00,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.10,69.85,199.33,554.37,100.38,73.69,73.49,1000.00,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,20,50.00
80.93,79.01,70.49,65.46,81.81,233.58,73.50,74.41,138.36,115.51,76.72,1000.00,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.10,69.85,199.33,554.37,100.38,73.69,73.49,1000.00,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,20,17.00
77.48,81.19,71.06,65.67,82.02,240.17,72.57,74.34,51.08,70.04,76.72,1000.00,262.73,79.45,81.63,75.61,83.73,85.90,64.84,162.11,70.13,218.26,498.92,102.22,73.66,73.47,1000.00,74.58,70.74,81.96,81.58,76.03,36.04,76.37,490.30,78.32,9.98,83.26,72.22,79.30,512.12,94.18,20,30.00
77.48,81.19,71.06,65.67,82.02,240.17,72.57,74.34,51.08,70.04,76.72,1000.00,262.73,79.45,81.63,75.61,83.73,85.90,64.84,162.11,70.13,218.26,498.92,102.22,73.66,73.47,1000.00,74.58,70.74,81.96,81.58,76.03,36.04,76.37,490.30,78.32,9.98,83.26,72.22,79.30,512.12,94.18,20,30.00
77.18,85.23,70.91,65.60,81.94,238.89,72.61,74.34,81.73,69.46,76.61,1000.00,259.06,79.33,81.52,75.55,83.70,85.86,64.77,162.04,70.18,194.27,504.30,101.68,73.66,73.46,1000.00,74.63,70.59,81.83,80.73,76.04,35.78,76.28,485.60,78.15,9.93,83.20,80.63,79.44,510.85,92.58,20,17.00
77.18,85.23,70.91,65.60,81.94,238.89,72.61,74.34,81.73,69.46,76.61,1000.00,259.06,79.33,81.52,75.55,83.70,85.86,64.77,162.04,70.18,194.27,504.30,101.68,73.66,73.46,1000.00,74.63,70.59,81.83,80.73,76.04,35.78,76.28,485.60,78.15,9.93,83.20,80.63,79.44,510.85,92.58,20,30.00
85.50,85.17,70.83,65.56,81.91,238.02,72.65,74.33,141.98,68.98,76.55,1000.00,256.81,79.27,81.46,75.52,83.65,85.83,64.75,161.99,70.16,178.77,507.72,101.32,73.65,73.45,1000.00,74.64,70.53,81.74,80.18,76.05,35.69,76.22,482.17,78.03,9.99,83.16,80.60,79.36,509.40,91.53,20,30.00
85.50,85.17,70.83,65.56,81.91,238.02,72.65,74.33,141.98,68.98,76.55,1000.00,256.81,79.27,81.46,75.52,83.65,85.83,64.75,161.99,70.16,178.77,507.72,101.32,73.65,73.45,1000.00,74.64,70.53,81.74,80.18,76.05,35.69,76.22,482.17,78.03,9.99,83.16,80.60,79.36,509.40,91.53,19,17.00
85.50,85.17,70.83,65.56,81.91,238.02,72.65,74.33,141.98,68.98,76.55,1000.00,256.81,79.27,81.46,75.52,83.65,85.83,64.75,161.99,70.16,178.77,507.72,101.32,73.65,73.45,1000.00,74.64,70.53,81.74,80.18,76.05,35.69,76.22,482.17,78.03,9.99,83.16,80.60,79.36,509.40,91.53,19,30.00
85.50,85.17,70.83,65.56,81.91,238.02,72.65,74.33,141.98,68.98,76.55,1000.00,256.81,79.27,81.46,75.52,83.65,85.83,64.75,161.99,70.16,178.77,507.72,101.32,73.65,73.45,1000.00,74.64,70.53,81.74,80.18,76.05,35.69,76.22,482.17,78.03,9.99,83.16,80.60,79.36,509.40,91.53,12,30.00
