78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.1,102.96,76.64,76.43,1000,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40,>Ctrl
78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.1,102.96,76.64,76.43,1000,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40,>Ctrl
78.04,84.74,75.36,72.55,87.12,315.85,78.03,76.71,167.79,38.52,77.87,1000,383.77,79.65,80.98,77.64,84.59,85.94,65.75,193.07,71.21,178.72,826.1,102.96,76.64,76.43,1000,77.06,72.16,82.06,85.14,77.67,39.44,78.38,939.85,79.38,12.89,77.46,73.42,80.37,835.34,93.07,13,40,>Ctrl
86.36,82.58,74.58,70.78,83.87,291.31,78.14,76.32,171.55,75.89,46.7,1000,371.4,81.57,76.92,42.05,82.28,98.55,65.35,52.21,69.96,182.52,809.82,106.08,76.4,76.37,1000,79.21,64.57,87.43,111.29,79.06,43.52,77.96,805.86,84.87,12.32,81.22,81.7,44.8,724.76,102.93,20,40,>Ctrl
79.76,84.6,72.55,69.74,79.21,269.7,128.62,75.4,152.27,74.4,83.12,1000,385.89,135.18,138.08,75.02,83.67,79.19,73.95,153.52,69.13,186.2,779.53,96.15,75.68,75.87,1000,76.82,70.28,80.78,88.18,77.43,38.56,83.53,666.81,87.88,11.49,85.92,83.1,78.62,684.85,87.13,4,85,>Ctrl
79.76,84.6,72.55,69.74,79.21,269.7,128.62,75.4,152.27,74.4,83.12,1000,385.89,135.18,138.08,75.02,83.67,79.19,73.95,153.52,69.13,186.2,779.53,96.15,75.68,75.87,1000,76.82,70.28,80.78,88.18,77.43,38.56,83.53,666.81,87.88,11.49,85.92,83.1,78.62,684.85,87.13,20,25,<=Ctrl
79.76,84.6,72.55,69.74,79.21,269.7,128.62,75.4,152.27,74.4,83.12,1000,385.89,135.18,138.08,75.02,83.67,79.19,73.95,153.52,69.13,186.2,779.53,96.15,75.68,75.87,1000,76.82,70.28,80.78,88.18,77.43,38.56,83.53,666.81,87.88,11.49,85.92,83.1,78.62,684.85,87.13,3,85,>Ctrl
79.87,80.38,75.67,75.61,83.39,317.79,79.9,75.85,183.31,65.7,45.5,64.65,51.87,42.66,43.7,78.8,86.03,79.35,53.7,274,73.18,214.76,995.44,107.68,75.16,75.55,1000,80.04,72.51,88.95,115.74,76.68,43.96,83.58,1000,81.82,11.87,84.21,83.76,72.39,1000,106.51,14,25,>Ctrl
79.87,80.38,75.67,75.61,83.39,317.79,79.9,75.85,183.31,65.7,45.5,64.65,51.87,42.66,43.7,78.8,86.03,79.35,53.7,274,73.18,214.76,995.44,107.68,75.16,75.55,1000,80.04,72.51,88.95,115.74,76.68,43.96,83.58,1000,81.82,11.87,84.21,83.76,72.39,1000,106.51,8,50,>Ctrl
81.43,81.24,73.71,70.19,80.02,281.97,77.45,76.01,154.4,69.74,77.72,1000,332.35,80.76,82.65,76.81,84.49,87.9,65.36,179.78,70.8,200.85,787.89,101.56,75.73,75.53,1000,76.75,71.5,83.81,85.99,77.45,38.71,77.86,741.66,82.2,11.92,80.21,81.02,79.61,705.04,90.69,6,60,<=Ctrl
81.43,81.24,73.71,70.19,80.02,281.97,77.45,76.01,154.4,69.74,77.72,1000,332.35,80.76,82.65,76.81,84.49,87.9,65.36,179.78,70.8,200.85,787.89,101.56,75.73,75.53,1000,76.75,71.5,83.81,85.99,77.45,38.71,77.86,741.66,82.2,11.92,80.21,81.02,79.61,705.04,90.69,14,30,>Ctrl
82.29,84.35,72.2,68.33,79.52,248.45,76.17,75.39,157.45,75.81,46.28,1000,314.27,72.09,82.97,76.97,84.87,97.48,56.79,220.61,71.88,191.96,630.34,80.15,75.1,75.51,1000,78.07,71.8,79.82,107.43,78.27,42.05,77.34,630.49,88.1,12.24,78.41,83.06,44.58,612.14,99.45,8,50,>Ctrl
82.29,84.35,72.2,68.33,79.52,248.45,76.17,75.39,157.45,75.81,46.28,1000,314.27,72.09,82.97,76.97,84.87,97.48,56.79,220.61,71.88,191.96,630.34,80.15,75.1,75.51,1000,78.07,71.8,79.82,107.43,78.27,42.05,77.34,630.49,88.1,12.24,78.41,83.06,44.58,612.14,99.45,6,60,<=Ctrl
82.29,84.35,72.2,68.33,79.52,248.45,76.17,75.39,157.45,75.81,46.28,1000,314.27,72.09,82.97,76.97,84.87,97.48,56.79,220.61,71.88,191.96,630.34,80.15,75.1,75.51,1000,78.07,71.8,79.82,107.43,78.27,42.05,77.34,630.49,88.1,12.24,78.41,83.06,44.58,612.14,99.45,14,30,>Ctrl
81.45,81.52,73.74,70.2,80.03,282.24,77.27,75.97,154.4,116.22,77.67,1000,332.59,81.64,83.35,76.82,84.46,87.9,65.39,179.86,70.81,199.8,767.96,101.56,75.69,75.49,1000,76.66,71.55,83.81,86,77.38,38.8,77.83,741.21,82.2,12.02,80.22,81.03,79.65,704.95,90.68,8,50,>Ctrl
81.45,81.52,73.74,70.2,80.03,282.24,77.27,75.97,154.4,116.22,77.67,1000,332.59,81.64,83.35,76.82,84.46,87.9,65.39,179.86,70.81,199.8,767.96,101.56,75.69,75.49,1000,76.66,71.55,83.81,86,77.38,38.8,77.83,741.21,82.2,12.02,80.22,81.03,79.65,704.95,90.68,6,60,<=Ctrl
81.45,81.52,73.74,70.2,80.03,282.24,77.27,75.97,154.4,116.22,77.67,1000,332.59,81.64,83.35,76.82,84.46,87.9,65.39,179.86,70.81,199.8,767.96,101.56,75.69,75.49,1000,76.66,71.55,83.81,86,77.38,38.8,77.83,741.21,82.2,12.02,80.22,81.03,79.65,704.95,90.68,14,30,>Ctrl
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000,337.57,78.71,80.16,77.05,84.2,78.28,65.4,183.69,71.05,171.75,675.3,102.77,75.59,75.39,1000,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.4,82.4,11.77,83.47,73.04,80.08,709.56,93.32,8,50,>Ctrl
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000,337.57,78.71,80.16,77.05,84.2,78.28,65.4,183.69,71.05,171.75,675.3,102.77,75.59,75.39,1000,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.4,82.4,11.77,83.47,73.04,80.08,709.56,93.32,6,60,<=Ctrl
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000,337.57,78.71,80.16,77.05,84.2,78.28,65.4,183.69,71.05,171.75,675.3,102.77,75.59,75.39,1000,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.4,82.4,11.77,83.47,73.04,80.08,709.56,93.32,14,30,>Ctrl
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000,337.57,78.71,80.16,77.05,84.2,78.28,65.4,183.69,71.05,171.75,675.3,102.77,75.59,75.39,1000,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.4,82.4,11.77,83.47,73.04,80.08,709.56,93.32,19,25,>Ctrl
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000,337.57,78.71,80.16,77.05,84.2,78.28,65.4,183.69,71.05,171.75,675.3,102.77,75.59,75.39,1000,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.4,82.4,11.77,83.47,73.04,80.08,709.56,93.32,19,25,>Ctrl
85.76,84.53,74.18,70.29,80.18,292.12,76.11,75.83,160.38,38.41,77.33,1000,337.57,78.71,80.16,77.05,84.2,78.28,65.4,183.69,71.05,171.75,675.3,102.77,75.59,75.39,1000,76.14,71.63,85.95,87.54,76.99,38.93,77.62,758.4,82.4,11.77,83.47,73.04,80.08,709.56,93.32,19,25,>Ctrl
79.65,84.43,71.19,67.68,86.04,249.71,124.68,74.55,152.36,74.02,82.78,1000,334.07,133.8,136.98,74.52,83.19,83.35,73.8,153.84,68.97,176.69,626.66,96.43,74.68,74.91,1000,75.63,69.78,85.26,80.88,76.68,36.15,83.12,544.02,80.26,10.53,81.93,83.06,78.33,583.84,88.1,14,25,>Ctrl
79.65,84.43,71.19,67.68,86.04,249.71,124.68,74.55,152.36,74.02,82.78,1000,334.07,133.8,136.98,74.52,83.19,83.35,73.8,153.84,68.97,176.69,626.66,96.43,74.68,74.91,1000,75.63,69.78,85.26,80.88,76.68,36.15,83.12,544.02,80.26,10.53,81.93,83.06,78.33,583.84,88.1,14,25,>Ctrl
79.65,84.43,71.19,67.68,86.04,249.71,124.68,74.55,152.36,74.02,82.78,1000,334.07,133.8,136.98,74.52,83.19,83.35,73.8,153.84,68.97,176.69,626.66,96.43,74.68,74.91,1000,75.63,69.78,85.26,80.88,76.68,36.15,83.12,544.02,80.26,10.53,81.93,83.06,78.33,583.84,88.1,14,25,>Ctrl
81.45,76.71,72.46,68.12,86.38,261.39,75.23,75.15,81.72,69.54,77.13,1000,295.31,80.09,82.12,76.23,84.08,81.92,65.06,171.07,70.57,208.52,627.36,101.84,74.66,74.46,1000,75.64,71.05,87.87,88.64,76.67,38.32,77.14,603.54,85.85,10.85,76.99,80.84,79.09,601.01,92.17,14,25,>Ctrl
81.45,76.71,72.46,68.12,86.38,261.39,75.23,75.15,81.72,69.54,77.13,1000,295.31,80.09,82.12,76.23,84.08,81.92,65.06,171.07,70.57,208.52,627.36,101.84,74.66,74.46,1000,75.64,71.05,87.87,88.64,76.67,38.32,77.14,603.54,85.85,10.85,76.99,80.84,79.09,601.01,92.17,14,25,>Ctrl
81.64,84.28,72.8,68.17,86.42,267.85,73.76,74.99,153.2,38.05,76.72,1000,296.95,77.73,79.3,76.4,83.77,82,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000,75.09,71.13,78.22,79.29,76.3,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,12,30,>Ctrl
